F,FoS,Sy,d
4730,3,215,10
4730,3,290,8
4730,3,275,10
4740,1,415,4
4740,1,360,5
4740,1,215,6
4740,1,290,5
4740,1,275,5
4740,2,415,6
4740,2,360,6
4740,2,215,8
4740,2,290,8
4740,2,275,8
4740,3,415,8
4740,3,360,8
4740,3,215,10
4740,3,290,8
4740,3,275,10
4750,1,415,4
4750,1,360,5
4750,1,215,6
4750,1,290,5
4750,1,275,5
4750,2,415,6
4750,2,360,6
4750,2,215,8
4750,2,290,8
4750,2,275,8
4750,3,415,8
4750,3,360,8
4750,3,215,10
4750,3,290,8
4750,3,275,10
4760,1,415,4
4760,1,360,5
4760,1,215,6
4760,1,290,5
4760,1,275,5
4760,2,415,6
4760,2,360,6
4760,2,215,8
4760,2,290,8
4760,2,275,8
4760,3,415,8
4760,3,360,8
4760,3,215,10
4760,3,290,8
4760,3,275,10
4770,1,415,4
4770,1,360,5
4770,1,215,6
4770,1,290,5
4770,1,275,5
4770,2,415,6
4770,2,360,6
4770,2,215,8
4770,2,290,8
4770,2,275,8
4770,3,415,8
4770,3,360,8
4770,3,215,10
4770,3,290,8
4770,3,275,10
4780,1,415,4
4780,1,360,5
4780,1,215,6
4780,1,290,5
4780,1,275,5
4780,2,415,6
4780,2,360,6
4780,2,215,8
4780,2,290,8
4780,2,275,8
4780,3,415,8
4780,3,360,8
4780,3,215,10
4780,3,290,8
4780,3,275,10
4790,1,415,4
4790,1,360,5
4790,1,215,6
4790,1,290,5
4790,1,275,5
4790,2,415,6
4790,2,360,6
4790,2,215,8
4790,2,290,8
4790,2,275,8
4790,3,415,8
4790,3,360,8
4790,3,215,10
4790,3,290,8
4790,3,275,10
4800,1,415,4
4800,1,360,5
4800,1,215,6
4800,1,290,5
4800,1,275,5
4800,2,415,6
4800,2,360,6
4800,2,215,8
4800,2,290,8
4800,2,275,8
4800,3,415,8
4800,3,360,8
4800,3,215,10
4800,3,290,8
4800,3,275,10
4810,1,415,4
4810,1,360,5
4810,1,215,6
4810,1,290,5
4810,1,275,5
4810,2,415,6
4810,2,360,6
4810,2,215,8
4810,2,290,8
4810,2,275,8
4810,3,415,8
4810,3,360,8
4810,3,215,10
4810,3,290,8
4810,3,275,10
4820,1,415,4
4820,1,360,5
4820,1,215,6
4820,1,290,5
4820,1,275,5
4820,2,415,6
4820,2,360,6
4820,2,215,8
4820,2,290,8
4820,2,275,8
4820,3,415,8
4820,3,360,8
4820,3,215,10
4820,3,290,8
4820,3,275,10
4830,1,415,4
4830,1,360,5
4830,1,215,6
4830,1,290,5
4830,1,275,5
4830,2,415,6
4830,2,360,6
4830,2,215,8
4830,2,290,8
4830,2,275,8
4830,3,415,8
4830,3,360,8
4830,3,215,10
4830,3,290,8
4830,3,275,10
4840,1,415,4
4840,1,360,5
4840,1,215,6
4840,1,290,5
4840,1,275,5
4840,2,415,6
4840,2,360,6
4840,2,215,8
4840,2,290,8
4840,2,275,8
4840,3,415,8
4840,3,360,8
4840,3,215,10
4840,3,290,8
4840,3,275,10
4850,1,415,4
4850,1,360,5
4850,1,215,6
4850,1,290,5
4850,1,275,5
4850,2,415,6
4850,2,360,6
4850,2,215,8
4850,2,290,8
4850,2,275,8
4850,3,415,8
4850,3,360,8
4850,3,215,10
4850,3,290,8
4850,3,275,10
4860,1,415,4
4860,1,360,5
4860,1,215,6
4860,1,290,5
4860,1,275,5
4860,2,415,6
4860,2,360,6
4860,2,215,8
4860,2,290,8
4860,2,275,8
4860,3,415,8
4860,3,360,8
4860,3,215,10
4860,3,290,10
4860,3,275,10
4870,1,415,4
4870,1,360,5
4870,1,215,6
4870,1,290,5
4870,1,275,5
4870,2,415,6
4870,2,360,6
4870,2,215,8
4870,2,290,8
4870,2,275,8
4870,3,415,8
4870,3,360,8
4870,3,215,10
4870,3,290,10
4870,3,275,10
4880,1,415,4
4880,1,360,5
4880,1,215,6
4880,1,290,5
4880,1,275,5
4880,2,415,6
4880,2,360,6
4880,2,215,8
4880,2,290,8
4880,2,275,8
4880,3,415,8
4880,3,360,8
4880,3,215,10
4880,3,290,10
4880,3,275,10
4890,1,415,4
4890,1,360,5
4890,1,215,6
4890,1,290,5
4890,1,275,5
4890,2,415,6
4890,2,360,6
4890,2,215,8
4890,2,290,8
4890,2,275,8
4890,3,415,8
4890,3,360,8
4890,3,215,10
4890,3,290,10
4890,3,275,10
4900,1,415,4
4900,1,360,5
4900,1,215,6
4900,1,290,5
4900,1,275,5
4900,2,415,6
4900,2,360,6
4900,2,215,8
4900,2,290,8
4900,2,275,8
4900,3,415,8
4900,3,360,8
4900,3,215,10
4900,3,290,10
4900,3,275,10
4910,1,415,4
4910,1,360,5
4910,1,215,6
4910,1,290,5
4910,1,275,5
4910,2,415,6
4910,2,360,6
4910,2,215,8
4910,2,290,8
4910,2,275,8
4910,3,415,8
4910,3,360,8
4910,3,215,10
4910,3,290,10
4910,3,275,10
4920,1,415,4
4920,1,360,5
4920,1,215,6
4920,1,290,5
4920,1,275,5
4920,2,415,6
4920,2,360,6
4920,2,215,8
4920,2,290,8
4920,2,275,8
4920,3,415,8
4920,3,360,8
4920,3,215,10
4920,3,290,10
4920,3,275,10
4930,1,415,4
4930,1,360,5
4930,1,215,6
4930,1,290,5
4930,1,275,5
4930,2,415,6
4930,2,360,6
4930,2,215,8
4930,2,290,8
4930,2,275,8
4930,3,415,8
4930,3,360,8
4930,3,215,10
4930,3,290,10
4930,3,275,10
4940,1,415,4
4940,1,360,5
4940,1,215,6
4940,1,290,5
4940,1,275,5
4940,2,415,6
4940,2,360,6
4940,2,215,8
4940,2,290,8
4940,2,275,8
4940,3,415,8
4940,3,360,8
4940,3,215,10
4940,3,290,10
4940,3,275,10
4950,1,415,4
4950,1,360,5
4950,1,215,6
4950,1,290,5
4950,1,275,5
4950,2,415,6
4950,2,360,6
4950,2,215,8
4950,2,290,8
4950,2,275,8
4950,3,415,8
4950,3,360,8
4950,3,215,10
4950,3,290,10
4950,3,275,10
4960,1,415,4
4960,1,360,5
4960,1,215,6
4960,1,290,5
4960,1,275,5
4960,2,415,6
4960,2,360,6
4960,2,215,8
4960,2,290,8
4960,2,275,8
4960,3,415,8
4960,3,360,8
4960,3,215,10
4960,3,290,10
4960,3,275,10
4970,1,415,4
4970,1,360,5
4970,1,215,6
4970,1,290,5
4970,1,275,5
4970,2,415,6
4970,2,360,6
4970,2,215,8
4970,2,290,8
4970,2,275,8
4970,3,415,8
4970,3,360,8
4970,3,215,10
4970,3,290,10
4970,3,275,10
4980,1,415,4
4980,1,360,5
4980,1,215,6
4980,1,290,5
4980,1,275,5
4980,2,415,6
4980,2,360,6
4980,2,215,8
4980,2,290,8
4980,2,275,8
4980,3,415,8
4980,3,360,8
4980,3,215,10
4980,3,290,10
4980,3,275,10
4990,1,415,4
4990,1,360,5
4990,1,215,6
4990,1,290,5
4990,1,275,5
4990,2,415,6
4990,2,360,6
4990,2,215,8
4990,2,290,8
4990,2,275,8
4990,3,415,8
4990,3,360,8
4990,3,215,10
4990,3,290,10
4990,3,275,10
5000,1,415,4
5000,1,360,5
5000,1,215,6
5000,1,290,5
5000,1,275,5
5000,2,415,6
5000,2,360,6
5000,2,215,8
5000,2,290,8
5000,2,275,8
5000,3,415,8
5000,3,360,8
5000,3,215,10
5000,3,290,10
5000,3,275,10
5010,1,415,4
5010,1,360,5
5010,1,215,6
5010,1,290,5
5010,1,275,5
5010,2,415,6
5010,2,360,6
5010,2,215,8
5010,2,290,8
5010,2,275,8
5010,3,415,8
5010,3,360,8
5010,3,215,10
5010,3,290,10
5010,3,275,10
5020,1,415,4
5020,1,360,5
5020,1,215,6
5020,1,290,5
5020,1,275,5
5020,2,415,6
5020,2,360,6
5020,2,215,8
5020,2,290,8
5020,2,275,8
5020,3,415,8
5020,3,360,8
5020,3,215,10
5020,3,290,10
5020,3,275,10
5030,1,415,4
5030,1,360,5
5030,1,215,6
5030,1,290,5
5030,1,275,5
5030,2,415,6
5030,2,360,6
5030,2,215,8
5030,2,290,8
5030,2,275,8
5030,3,415,8
5030,3,360,8
5030,3,215,10
5030,3,290,10
5030,3,275,10
5040,1,415,4
5040,1,360,5
5040,1,215,6
5040,1,290,5
5040,1,275,5
5040,2,415,6
5040,2,360,6
5040,2,215,8
5040,2,290,8
5040,2,275,8
5040,3,415,8
5040,3,360,8
5040,3,215,10
5040,3,290,10
5040,3,275,10
5050,1,415,4
5050,1,360,5
5050,1,215,6
5050,1,290,5
5050,1,275,5
5050,2,415,6
5050,2,360,6
5050,2,215,8
5050,2,290,8
5050,2,275,8
5050,3,415,8
5050,3,360,8
5050,3,215,10
5050,3,290,10
5050,3,275,10
5060,1,415,4
5060,1,360,5
5060,1,215,6
5060,1,290,5
5060,1,275,5
5060,2,415,6
5060,2,360,6
5060,2,215,8
5060,2,290,8
5060,2,275,8
5060,3,415,8
5060,3,360,8
5060,3,215,10
5060,3,290,10
5060,3,275,10
5070,1,415,4
5070,1,360,5
5070,1,215,6
5070,1,290,5
5070,1,275,5
5070,2,415,6
5070,2,360,6
5070,2,215,8
5070,2,290,8
5070,2,275,8
5070,3,415,8
5070,3,360,8
5070,3,215,10
5070,3,290,10
5070,3,275,10
5080,1,415,4
5080,1,360,5
5080,1,215,6
5080,1,290,5
5080,1,275,5
5080,2,415,6
5080,2,360,6
5080,2,215,8
5080,2,290,8
5080,2,275,8
5080,3,415,8
5080,3,360,8
5080,3,215,10
5080,3,290,10
5080,3,275,10
5090,1,415,4
5090,1,360,5
5090,1,215,6
5090,1,290,5
5090,1,275,5
5090,2,415,6
5090,2,360,8
5090,2,215,8
5090,2,290,8
5090,2,275,8
5090,3,415,8
5090,3,360,8
5090,3,215,10
5090,3,290,10
5090,3,275,10
5100,1,415,4
5100,1,360,5
5100,1,215,6
5100,1,290,5
5100,1,275,5
5100,2,415,6
5100,2,360,8
5100,2,215,8
5100,2,290,8
5100,2,275,8
5100,3,415,8
5100,3,360,8
5100,3,215,10
5100,3,290,10
5100,3,275,10
5110,1,415,4
5110,1,360,5
5110,1,215,6
5110,1,290,5
5110,1,275,5
5110,2,415,6
5110,2,360,8
5110,2,215,8
5110,2,290,8
5110,2,275,8
5110,3,415,8
5110,3,360,8
5110,3,215,10
5110,3,290,10
5110,3,275,10
5120,1,415,4
5120,1,360,5
5120,1,215,6
5120,1,290,5
5120,1,275,5
5120,2,415,6
5120,2,360,8
5120,2,215,8
5120,2,290,8
5120,2,275,8
5120,3,415,8
5120,3,360,8
5120,3,215,10
5120,3,290,10
5120,3,275,10
5130,1,415,4
5130,1,360,5
5130,1,215,6
5130,1,290,5
5130,1,275,5
5130,2,415,6
5130,2,360,8
5130,2,215,8
5130,2,290,8
5130,2,275,8
5130,3,415,8
5130,3,360,8
5130,3,215,10
5130,3,290,10
5130,3,275,10
5140,1,415,4
5140,1,360,5
5140,1,215,6
5140,1,290,5
5140,1,275,5
5140,2,415,6
5140,2,360,8
5140,2,215,8
5140,2,290,8
5140,2,275,8
5140,3,415,8
5140,3,360,8
5140,3,215,10
5140,3,290,10
5140,3,275,10
5150,1,415,4
5150,1,360,5
5150,1,215,6
5150,1,290,5
5150,1,275,5
5150,2,415,6
5150,2,360,8
5150,2,215,8
5150,2,290,8
5150,2,275,8
5150,3,415,8
5150,3,360,8
5150,3,215,10
5150,3,290,10
5150,3,275,10
5160,1,415,4
5160,1,360,5
5160,1,215,6
5160,1,290,5
5160,1,275,5
5160,2,415,6
5160,2,360,8
5160,2,215,8
5160,2,290,8
5160,2,275,8
5160,3,415,8
5160,3,360,8
5160,3,215,10
5160,3,290,10
5160,3,275,10
5170,1,415,4
5170,1,360,5
5170,1,215,6
5170,1,290,5
5170,1,275,5
5170,2,415,6
5170,2,360,8
5170,2,215,8
5170,2,290,8
5170,2,275,8
5170,3,415,8
5170,3,360,8
5170,3,215,10
5170,3,290,10
5170,3,275,10
5180,1,415,4
5180,1,360,5
5180,1,215,6
5180,1,290,5
5180,1,275,5
5180,2,415,6
5180,2,360,8
5180,2,215,8
5180,2,290,8
5180,2,275,8
5180,3,415,8
5180,3,360,8
5180,3,215,10
5180,3,290,10
5180,3,275,10
5190,1,415,4
5190,1,360,5
5190,1,215,6
5190,1,290,5
5190,1,275,5
5190,2,415,6
5190,2,360,8
5190,2,215,8
5190,2,290,8
5190,2,275,8
5190,3,415,8
5190,3,360,8
5190,3,215,10
5190,3,290,10
5190,3,275,10
5200,1,415,4
5200,1,360,5
5200,1,215,6
5200,1,290,5
5200,1,275,5
5200,2,415,6
5200,2,360,8
5200,2,215,8
5200,2,290,8
5200,2,275,8
5200,3,415,8
5200,3,360,8
5200,3,215,10
5200,3,290,10
5200,3,275,10
5210,1,415,4
5210,1,360,5
5210,1,215,6
5210,1,290,5
5210,1,275,5
5210,2,415,6
5210,2,360,8
5210,2,215,8
5210,2,290,8
5210,2,275,8
5210,3,415,8
5210,3,360,8
5210,3,215,10
5210,3,290,10
5210,3,275,10
5220,1,415,5
5220,1,360,5
5220,1,215,6
5220,1,290,5
5220,1,275,5
5220,2,415,6
5220,2,360,8
5220,2,215,8
5220,2,290,8
5220,2,275,8
5220,3,415,8
5220,3,360,8
5220,3,215,10
5220,3,290,10
5220,3,275,10
5230,1,415,5
5230,1,360,5
5230,1,215,6
5230,1,290,5
5230,1,275,5
5230,2,415,6
5230,2,360,8
5230,2,215,8
5230,2,290,8
5230,2,275,8
5230,3,415,8
5230,3,360,8
5230,3,215,10
5230,3,290,10
5230,3,275,10
5240,1,415,5
5240,1,360,5
5240,1,215,6
5240,1,290,5
5240,1,275,5
5240,2,415,6
5240,2,360,8
5240,2,215,8
5240,2,290,8
5240,2,275,8
5240,3,415,8
5240,3,360,8
5240,3,215,10
5240,3,290,10
5240,3,275,10
5250,1,415,5
5250,1,360,5
5250,1,215,6
5250,1,290,5
5250,1,275,5
5250,2,415,6
5250,2,360,8
5250,2,215,8
5250,2,290,8
5250,2,275,8
5250,3,415,8
5250,3,360,8
5250,3,215,10
5250,3,290,10
5250,3,275,10
5260,1,415,5
5260,1,360,5
5260,1,215,6
5260,1,290,5
5260,1,275,5
5260,2,415,6
5260,2,360,8
5260,2,215,8
5260,2,290,8
5260,2,275,8
5260,3,415,8
5260,3,360,8
5260,3,215,10
5260,3,290,10
5260,3,275,10
5270,1,415,5
5270,1,360,5
5270,1,215,6
5270,1,290,5
5270,1,275,5
5270,2,415,6
5270,2,360,8
5270,2,215,8
5270,2,290,8
5270,2,275,8
5270,3,415,8
5270,3,360,8
5270,3,215,10
5270,3,290,10
5270,3,275,10
5280,1,415,5
5280,1,360,5
5280,1,215,6
5280,1,290,5
5280,1,275,5
5280,2,415,6
5280,2,360,8
5280,2,215,8
5280,2,290,8
5280,2,275,8
5280,3,415,8
5280,3,360,8
5280,3,215,10
5280,3,290,10
5280,3,275,10
5290,1,415,5
5290,1,360,5
5290,1,215,6
5290,1,290,5
5290,1,275,5
5290,2,415,6
5290,2,360,8
5290,2,215,8
5290,2,290,8
5290,2,275,8
5290,3,415,8
5290,3,360,8
5290,3,215,10
5290,3,290,10
5290,3,275,10
5300,1,415,5
5300,1,360,5
5300,1,215,6
5300,1,290,5
5300,1,275,5
5300,2,415,6
5300,2,360,8
5300,2,215,8
5300,2,290,8
5300,2,275,8
5300,3,415,8
5300,3,360,8
5300,3,215,10
5300,3,290,10
5300,3,275,10
5310,1,415,5
5310,1,360,5
5310,1,215,6
5310,1,290,5
5310,1,275,5
5310,2,415,6
5310,2,360,8
5310,2,215,8
5310,2,290,8
5310,2,275,8
5310,3,415,8
5310,3,360,8
5310,3,215,10
5310,3,290,10
5310,3,275,10
5320,1,415,5
5320,1,360,5
5320,1,215,6
5320,1,290,5
5320,1,275,5
5320,2,415,6
5320,2,360,8
5320,2,215,8
5320,2,290,8
5320,2,275,8
5320,3,415,8
5320,3,360,8
5320,3,215,10
5320,3,290,10
5320,3,275,10
5330,1,415,5
5330,1,360,5
5330,1,215,6
5330,1,290,5
5330,1,275,5
5330,2,415,6
5330,2,360,8
5330,2,215,8
5330,2,290,8
5330,2,275,8
5330,3,415,8
5330,3,360,8
5330,3,215,10
5330,3,290,10
5330,3,275,10
5340,1,415,5
5340,1,360,5
5340,1,215,6
5340,1,290,5
5340,1,275,5
5340,2,415,6
5340,2,360,8
5340,2,215,8
5340,2,290,8
5340,2,275,8
5340,3,415,8
5340,3,360,8
5340,3,215,10
5340,3,290,10
5340,3,275,10
5350,1,415,5
5350,1,360,5
5350,1,215,6
5350,1,290,5
5350,1,275,5
5350,2,415,6
5350,2,360,8
5350,2,215,8
5350,2,290,8
5350,2,275,8
5350,3,415,8
5350,3,360,8
5350,3,215,10
5350,3,290,10
5350,3,275,10
5360,1,415,5
5360,1,360,5
5360,1,215,6
5360,1,290,5
5360,1,275,5
5360,2,415,6
5360,2,360,8
5360,2,215,8
5360,2,290,8
5360,2,275,8
5360,3,415,8
5360,3,360,8
5360,3,215,10
5360,3,290,10
5360,3,275,10
5370,1,415,5
5370,1,360,5
5370,1,215,6
5370,1,290,5
5370,1,275,5
5370,2,415,6
5370,2,360,8
5370,2,215,8
5370,2,290,8
5370,2,275,8
5370,3,415,8
5370,3,360,8
5370,3,215,10
5370,3,290,10
5370,3,275,10
5380,1,415,5
5380,1,360,5
5380,1,215,6
5380,1,290,5
5380,1,275,5
5380,2,415,6
5380,2,360,8
5380,2,215,8
5380,2,290,8
5380,2,275,8
5380,3,415,8
5380,3,360,8
5380,3,215,10
5380,3,290,10
5380,3,275,10
5390,1,415,5
5390,1,360,5
5390,1,215,6
5390,1,290,5
5390,1,275,5
5390,2,415,6
5390,2,360,8
5390,2,215,8
5390,2,290,8
5390,2,275,8
5390,3,415,8
5390,3,360,8
5390,3,215,10
5390,3,290,10
5390,3,275,10
5400,1,415,5
5400,1,360,5
5400,1,215,6
5400,1,290,5
5400,1,275,6
5400,2,415,6
5400,2,360,8
5400,2,215,8
5400,2,290,8
5400,2,275,8
5400,3,415,8
5400,3,360,8
5400,3,215,10
5400,3,290,10
5400,3,275,10
5410,1,415,5
5410,1,360,5
5410,1,215,6
5410,1,290,5
5410,1,275,6
5410,2,415,6
5410,2,360,8
5410,2,215,10
5410,2,290,8
5410,2,275,8
5410,3,415,8
5410,3,360,8
5410,3,215,10
5410,3,290,10
5410,3,275,10
5420,1,415,5
5420,1,360,5
5420,1,215,6
5420,1,290,5
5420,1,275,6
5420,2,415,6
5420,2,360,8
5420,2,215,10
5420,2,290,8
5420,2,275,8
5420,3,415,8
5420,3,360,8
5420,3,215,10
5420,3,290,10
5420,3,275,10
5430,1,415,5
5430,1,360,5
5430,1,215,6
5430,1,290,5
5430,1,275,6
5430,2,415,6
5430,2,360,8
5430,2,215,10
5430,2,290,8
5430,2,275,8
5430,3,415,8
5430,3,360,8
5430,3,215,10
5430,3,290,10
5430,3,275,10
5440,1,415,5
5440,1,360,5
5440,1,215,6
5440,1,290,5
5440,1,275,6
5440,2,415,6
5440,2,360,8
5440,2,215,10
5440,2,290,8
5440,2,275,8
5440,3,415,8
5440,3,360,8
5440,3,215,10
5440,3,290,10
5440,3,275,10
5450,1,415,5
5450,1,360,5
5450,1,215,6
5450,1,290,5
5450,1,275,6
5450,2,415,6
5450,2,360,8
5450,2,215,10
5450,2,290,8
5450,2,275,8
5450,3,415,8
5450,3,360,8
5450,3,215,10
5450,3,290,10
5450,3,275,10
5460,1,415,5
5460,1,360,5
5460,1,215,6
5460,1,290,5
5460,1,275,6
5460,2,415,6
5460,2,360,8
5460,2,215,10
5460,2,290,8
5460,2,275,8
5460,3,415,8
5460,3,360,8
5460,3,215,10
5460,3,290,10
5460,3,275,10
5470,1,415,5
5470,1,360,5
5470,1,215,6
5470,1,290,5
5470,1,275,6
5470,2,415,6
5470,2,360,8
5470,2,215,10
5470,2,290,8
5470,2,275,8
5470,3,415,8
5470,3,360,8
5470,3,215,10
5470,3,290,10
5470,3,275,10
5480,1,415,5
5480,1,360,5
5480,1,215,6
5480,1,290,5
5480,1,275,6
5480,2,415,6
5480,2,360,8
5480,2,215,10
5480,2,290,8
5480,2,275,8
5480,3,415,8
5480,3,360,8
5480,3,215,10
5480,3,290,10
5480,3,275,10
5490,1,415,5
5490,1,360,5
5490,1,215,6
5490,1,290,5
5490,1,275,6
5490,2,415,6
5490,2,360,8
5490,2,215,10
5490,2,290,8
5490,2,275,8
5490,3,415,8
5490,3,360,8
5490,3,215,10
5490,3,290,10
5490,3,275,10
5500,1,415,5
5500,1,360,5
5500,1,215,6
5500,1,290,5
5500,1,275,6
5500,2,415,6
5500,2,360,8
5500,2,215,10
5500,2,290,8
5500,2,275,8
5500,3,415,8
5500,3,360,8
5500,3,215,10
5500,3,290,10
5500,3,275,10
5510,1,415,5
5510,1,360,5
5510,1,215,6
5510,1,290,5
5510,1,275,6
5510,2,415,6
5510,2,360,8
5510,2,215,10
5510,2,290,8
5510,2,275,8
5510,3,415,8
5510,3,360,8
5510,3,215,10
5510,3,290,10
5510,3,275,10
5520,1,415,5
5520,1,360,5
5520,1,215,6
5520,1,290,5
5520,1,275,6
5520,2,415,6
5520,2,360,8
5520,2,215,10
5520,2,290,8
5520,2,275,8
5520,3,415,8
5520,3,360,8
5520,3,215,10
5520,3,290,10
5520,3,275,10
5530,1,415,5
5530,1,360,5
5530,1,215,6
5530,1,290,5
5530,1,275,6
5530,2,415,6
5530,2,360,8
5530,2,215,10
5530,2,290,8
5530,2,275,8
5530,3,415,8
5530,3,360,8
5530,3,215,10
5530,3,290,10
5530,3,275,10
5540,1,415,5
5540,1,360,5
5540,1,215,6
5540,1,290,5
5540,1,275,6
5540,2,415,6
5540,2,360,8
5540,2,215,10
5540,2,290,8
5540,2,275,8
5540,3,415,8
5540,3,360,8
5540,3,215,10
5540,3,290,10
5540,3,275,10
5550,1,415,5
5550,1,360,5
5550,1,215,6
5550,1,290,5
5550,1,275,6
5550,2,415,6
5550,2,360,8
5550,2,215,10
5550,2,290,8
5550,2,275,8
5550,3,415,8
5550,3,360,8
5550,3,215,10
5550,3,290,10
5550,3,275,10
5560,1,415,5
5560,1,360,5
5560,1,215,6
5560,1,290,5
5560,1,275,6
5560,2,415,6
5560,2,360,8
5560,2,215,10
5560,2,290,8
5560,2,275,8
5560,3,415,8
5560,3,360,8
5560,3,215,10
5560,3,290,10
5560,3,275,10
5570,1,415,5
5570,1,360,5
5570,1,215,6
5570,1,290,5
5570,1,275,6
5570,2,415,6
5570,2,360,8
5570,2,215,10
5570,2,290,8
5570,2,275,8
5570,3,415,8
5570,3,360,8
5570,3,215,10
5570,3,290,10
5570,3,275,10
5580,1,415,5
5580,1,360,5
5580,1,215,6
5580,1,290,5
5580,1,275,6
5580,2,415,6
5580,2,360,8
5580,2,215,10
5580,2,290,8
5580,2,275,8
5580,3,415,8
5580,3,360,8
5580,3,215,10
5580,3,290,10
5580,3,275,10
5590,1,415,5
5590,1,360,5
5590,1,215,6
5590,1,290,5
5590,1,275,6
5590,2,415,6
5590,2,360,8
5590,2,215,10
5590,2,290,8
5590,2,275,8
5590,3,415,8
5590,3,360,8
5590,3,215,10
5590,3,290,10
5590,3,275,10
5600,1,415,5
5600,1,360,5
5600,1,215,6
5600,1,290,5
5600,1,275,6
5600,2,415,6
5600,2,360,8
5600,2,215,10
5600,2,290,8
5600,2,275,8
5600,3,415,8
5600,3,360,8
5600,3,215,10
5600,3,290,10
5600,3,275,10
5610,1,415,5
5610,1,360,5
5610,1,215,6
5610,1,290,5
5610,1,275,6
5610,2,415,6
5610,2,360,8
5610,2,215,10
5610,2,290,8
5610,2,275,8
5610,3,415,8
5610,3,360,8
5610,3,215,10
5610,3,290,10
5610,3,275,10
5620,1,415,5
5620,1,360,5
5620,1,215,6
5620,1,290,5
5620,1,275,6
5620,2,415,6
5620,2,360,8
5620,2,215,10
5620,2,290,8
5620,2,275,8
5620,3,415,8
5620,3,360,8
5620,3,215,10
5620,3,290,10
5620,3,275,10
5630,1,415,5
5630,1,360,5
5630,1,215,6
5630,1,290,5
5630,1,275,6
5630,2,415,6
5630,2,360,8
5630,2,215,10
5630,2,290,8
5630,2,275,8
5630,3,415,8
5630,3,360,8
5630,3,215,12
5630,3,290,10
5630,3,275,10
5640,1,415,5
5640,1,360,5
5640,1,215,6
5640,1,290,5
5640,1,275,6
5640,2,415,6
5640,2,360,8
5640,2,215,10
5640,2,290,8
5640,2,275,8
5640,3,415,8
5640,3,360,8
5640,3,215,12
5640,3,290,10
5640,3,275,10
5650,1,415,5
5650,1,360,5
5650,1,215,6
5650,1,290,5
5650,1,275,6
5650,2,415,6
5650,2,360,8
5650,2,215,10
5650,2,290,8
5650,2,275,8
5650,3,415,8
5650,3,360,8
5650,3,215,12
5650,3,290,10
5650,3,275,10
5660,1,415,5
5660,1,360,5
5660,1,215,6
5660,1,290,5
5660,1,275,6
5660,2,415,6
5660,2,360,8
5660,2,215,10
5660,2,290,8
5660,2,275,8
5660,3,415,8
5660,3,360,8
5660,3,215,12
5660,3,290,10
5660,3,275,10
5670,1,415,5
5670,1,360,5
5670,1,215,6
5670,1,290,5
5670,1,275,6
5670,2,415,6
5670,2,360,8
5670,2,215,10
5670,2,290,8
5670,2,275,8
5670,3,415,8
5670,3,360,8
5670,3,215,12
5670,3,290,10
5670,3,275,10
5680,1,415,5
5680,1,360,5
5680,1,215,6
5680,1,290,5
5680,1,275,6
5680,2,415,6
5680,2,360,8
5680,2,215,10
5680,2,290,8
5680,2,275,8
5680,3,415,8
5680,3,360,8
5680,3,215,12
5680,3,290,10
5680,3,275,10
5690,1,415,5
5690,1,360,5
5690,1,215,6
5690,1,290,5
5690,1,275,6
5690,2,415,6
5690,2,360,8
5690,2,215,10
5690,2,290,8
5690,2,275,8
5690,3,415,8
5690,3,360,8
5690,3,215,12
5690,3,290,10
5690,3,275,10
5700,1,415,5
5700,1,360,5
5700,1,215,6
5700,1,290,6
5700,1,275,6
5700,2,415,6
5700,2,360,8
5700,2,215,10
5700,2,290,8
5700,2,275,8
5700,3,415,8
5700,3,360,8
5700,3,215,12
5700,3,290,10
5700,3,275,10
5710,1,415,5
5710,1,360,5
5710,1,215,6
5710,1,290,6
5710,1,275,6
5710,2,415,6
5710,2,360,8
5710,2,215,10
5710,2,290,8
5710,2,275,8
5710,3,415,8
5710,3,360,8
5710,3,215,12
5710,3,290,10
5710,3,275,10
5720,1,415,5
5720,1,360,5
5720,1,215,6
5720,1,290,6
5720,1,275,6
5720,2,415,6
5720,2,360,8
5720,2,215,10
5720,2,290,8
5720,2,275,8
5720,3,415,8
5720,3,360,8
5720,3,215,12
5720,3,290,10
5720,3,275,10
5730,1,415,5
5730,1,360,5
5730,1,215,6
5730,1,290,6
5730,1,275,6
5730,2,415,6
5730,2,360,8
5730,2,215,10
5730,2,290,8
5730,2,275,8
5730,3,415,8
5730,3,360,8
5730,3,215,12
5730,3,290,10
5730,3,275,10
5740,1,415,5
5740,1,360,5
5740,1,215,6
5740,1,290,6
5740,1,275,6
5740,2,415,6
5740,2,360,8
5740,2,215,10
5740,2,290,8
5740,2,275,8
5740,3,415,8
5740,3,360,8
5740,3,215,12
5740,3,290,10
5740,3,275,10
5750,1,415,5
5750,1,360,5
5750,1,215,6
5750,1,290,6
5750,1,275,6
5750,2,415,6
5750,2,360,8
5750,2,215,10
5750,2,290,8
5750,2,275,8
5750,3,415,8
5750,3,360,8
5750,3,215,12
5750,3,290,10
5750,3,275,10
5760,1,415,5
5760,1,360,5
5760,1,215,6
5760,1,290,6
5760,1,275,6
5760,2,415,6
5760,2,360,8
5760,2,215,10
5760,2,290,8
5760,2,275,8
5760,3,415,8
5760,3,360,8
5760,3,215,12
5760,3,290,10
5760,3,275,10
5770,1,415,5
5770,1,360,5
5770,1,215,6
5770,1,290,6
5770,1,275,6
5770,2,415,6
