F,FoS,Sy,d
6290,2,1100,6
6290,3,450,12
6290,3,600,10
6290,3,650,10
6290,3,940,8
6290,3,1100,8
6300,0.1,450,2
6300,0.1,600,2
6300,0.1,650,2
6300,0.1,940,2
6300,0.1,1100,2
6300,0.5,450,4
6300,0.5,600,3.5
6300,0.5,650,3.5
6300,0.5,940,3
6300,0.5,1100,2.5
6300,0.9,450,6
6300,0.9,600,5
6300,0.9,650,5
6300,0.9,940,4
6300,0.9,1100,3.5
6300,1,450,6
6300,1,600,6
6300,1,650,5
6300,1,940,5
6300,1,1100,4
6300,2,450,10
6300,2,600,8
6300,2,650,8
6300,2,940,6
6300,2,1100,6
6300,3,450,12
6300,3,600,10
6300,3,650,10
6300,3,940,8
6300,3,1100,8
6310,0.1,450,2
6310,0.1,600,2
6310,0.1,650,2
6310,0.1,940,2
6310,0.1,1100,2
6310,0.5,450,4
6310,0.5,600,3.5
6310,0.5,650,3.5
6310,0.5,940,3
6310,0.5,1100,2.5
6310,0.9,450,6
6310,0.9,600,5
6310,0.9,650,5
6310,0.9,940,4
6310,0.9,1100,3.5
6310,1,450,6
6310,1,600,6
6310,1,650,5
6310,1,940,5
6310,1,1100,4
6310,2,450,10
6310,2,600,8
6310,2,650,8
6310,2,940,6
6310,2,1100,6
6310,3,450,12
6310,3,600,10
6310,3,650,10
6310,3,940,8
6310,3,1100,8
6320,0.1,450,2
6320,0.1,600,2
6320,0.1,650,2
6320,0.1,940,2
6320,0.1,1100,2
6320,0.5,450,4
6320,0.5,600,3.5
6320,0.5,650,3.5
6320,0.5,940,3
6320,0.5,1100,2.5
6320,0.9,450,6
6320,0.9,600,5
6320,0.9,650,5
6320,0.9,940,4
6320,0.9,1100,3.5
6320,1,450,6
6320,1,600,6
6320,1,650,5
6320,1,940,5
6320,1,1100,4
6320,2,450,10
6320,2,600,8
6320,2,650,8
6320,2,940,6
6320,2,1100,6
6320,3,450,12
6320,3,600,10
6320,3,650,10
6320,3,940,8
6320,3,1100,8
6330,0.1,450,2
6330,0.1,600,2
6330,0.1,650,2
6330,0.1,940,2
6330,0.1,1100,2
6330,0.5,450,4
6330,0.5,600,3.5
6330,0.5,650,3.5
6330,0.5,940,3
6330,0.5,1100,2.5
6330,0.9,450,6
6330,0.9,600,5
6330,0.9,650,5
6330,0.9,940,4
6330,0.9,1100,3.5
6330,1,450,6
6330,1,600,6
6330,1,650,5
6330,1,940,5
6330,1,1100,4
6330,2,450,10
6330,2,600,8
6330,2,650,8
6330,2,940,6
6330,2,1100,6
6330,3,450,12
6330,3,600,10
6330,3,650,10
6330,3,940,8
6330,3,1100,8
6340,0.1,450,2
6340,0.1,600,2
6340,0.1,650,2
6340,0.1,940,2
6340,0.1,1100,2
6340,0.5,450,4
6340,0.5,600,3.5
6340,0.5,650,3.5
6340,0.5,940,3
6340,0.5,1100,2.5
6340,0.9,450,6
6340,0.9,600,5
6340,0.9,650,5
6340,0.9,940,4
6340,0.9,1100,3.5
6340,1,450,6
6340,1,600,6
6340,1,650,5
6340,1,940,5
6340,1,1100,4
6340,2,450,10
6340,2,600,8
6340,2,650,8
6340,2,940,6
6340,2,1100,6
6340,3,450,12
6340,3,600,10
6340,3,650,10
6340,3,940,8
6340,3,1100,8
6350,0.1,450,2
6350,0.1,600,2
6350,0.1,650,2
6350,0.1,940,2
6350,0.1,1100,2
6350,0.5,450,4
6350,0.5,600,3.5
6350,0.5,650,3.5
6350,0.5,940,3
6350,0.5,1100,2.5
6350,0.9,450,6
6350,0.9,600,5
6350,0.9,650,5
6350,0.9,940,4
6350,0.9,1100,3.5
6350,1,450,6
6350,1,600,6
6350,1,650,5
6350,1,940,5
6350,1,1100,4
6350,2,450,10
6350,2,600,8
6350,2,650,8
6350,2,940,6
6350,2,1100,6
6350,3,450,12
6350,3,600,10
6350,3,650,10
6350,3,940,8
6350,3,1100,8
6360,0.1,450,2
6360,0.1,600,2
6360,0.1,650,2
6360,0.1,940,2
6360,0.1,1100,2
6360,0.5,450,4
6360,0.5,600,3.5
6360,0.5,650,3.5
6360,0.5,940,3
6360,0.5,1100,2.5
6360,0.9,450,6
6360,0.9,600,5
6360,0.9,650,5
6360,0.9,940,4
6360,0.9,1100,3.5
6360,1,450,6
6360,1,600,6
6360,1,650,5
6360,1,940,5
6360,1,1100,4
6360,2,450,10
6360,2,600,8
6360,2,650,8
6360,2,940,6
6360,2,1100,6
6360,3,450,12
6360,3,600,10
6360,3,650,10
6360,3,940,8
6360,3,1100,8
6370,0.1,450,2
6370,0.1,600,2
6370,0.1,650,2
6370,0.1,940,2
6370,0.1,1100,2
6370,0.5,450,4
6370,0.5,600,3.5
6370,0.5,650,3.5
6370,0.5,940,3
6370,0.5,1100,2.5
6370,0.9,450,6
6370,0.9,600,5
6370,0.9,650,5
6370,0.9,940,4
6370,0.9,1100,3.5
6370,1,450,8
6370,1,600,6
6370,1,650,5
6370,1,940,5
6370,1,1100,4
6370,2,450,10
6370,2,600,8
6370,2,650,8
6370,2,940,6
6370,2,1100,6
6370,3,450,12
6370,3,600,10
6370,3,650,10
6370,3,940,8
6370,3,1100,8
6380,0.1,450,2
6380,0.1,600,2
6380,0.1,650,2
6380,0.1,940,2
6380,0.1,1100,2
6380,0.5,450,4
6380,0.5,600,3.5
6380,0.5,650,3.5
6380,0.5,940,3
6380,0.5,1100,2.5
6380,0.9,450,6
6380,0.9,600,5
6380,0.9,650,5
6380,0.9,940,4
6380,0.9,1100,3.5
6380,1,450,8
6380,1,600,6
6380,1,650,5
6380,1,940,5
6380,1,1100,4
6380,2,450,10
6380,2,600,8
6380,2,650,8
6380,2,940,6
6380,2,1100,6
6380,3,450,12
6380,3,600,10
6380,3,650,10
6380,3,940,8
6380,3,1100,8
6390,0.1,450,2
6390,0.1,600,2
6390,0.1,650,2
6390,0.1,940,2
6390,0.1,1100,2
6390,0.5,450,4
6390,0.5,600,3.5
6390,0.5,650,3.5
6390,0.5,940,3
6390,0.5,1100,2.5
6390,0.9,450,6
6390,0.9,600,5
6390,0.9,650,5
6390,0.9,940,4
6390,0.9,1100,3.5
6390,1,450,8
6390,1,600,6
6390,1,650,6
6390,1,940,5
6390,1,1100,4
6390,2,450,10
6390,2,600,8
6390,2,650,8
6390,2,940,6
6390,2,1100,6
6390,3,450,12
6390,3,600,10
6390,3,650,10
6390,3,940,8
6390,3,1100,8
6400,0.1,450,2
6400,0.1,600,2
6400,0.1,650,2
6400,0.1,940,2
6400,0.1,1100,2
6400,0.5,450,4
6400,0.5,600,3.5
6400,0.5,650,3.5
6400,0.5,940,3
6400,0.5,1100,2.5
6400,0.9,450,6
6400,0.9,600,5
6400,0.9,650,5
6400,0.9,940,4
6400,0.9,1100,3.5
6400,1,450,8
6400,1,600,6
6400,1,650,6
6400,1,940,5
6400,1,1100,4
6400,2,450,10
6400,2,600,8
6400,2,650,8
6400,2,940,6
6400,2,1100,6
6400,3,450,12
6400,3,600,10
6400,3,650,10
6400,3,940,8
6400,3,1100,8
6410,0.1,450,2
6410,0.1,600,2
6410,0.1,650,2
6410,0.1,940,2
6410,0.1,1100,2
6410,0.5,450,4
6410,0.5,600,3.5
6410,0.5,650,3.5
6410,0.5,940,3
6410,0.5,1100,2.5
6410,0.9,450,6
6410,0.9,600,5
6410,0.9,650,5
6410,0.9,940,4
6410,0.9,1100,3.5
6410,1,450,8
6410,1,600,6
6410,1,650,6
6410,1,940,5
6410,1,1100,4
6410,2,450,10
6410,2,600,8
6410,2,650,8
6410,2,940,6
6410,2,1100,6
6410,3,450,12
6410,3,600,10
6410,3,650,10
6410,3,940,8
6410,3,1100,8
6420,0.1,450,2
6420,0.1,600,2
6420,0.1,650,2
6420,0.1,940,2
6420,0.1,1100,2
6420,0.5,450,4
6420,0.5,600,3.5
6420,0.5,650,3.5
6420,0.5,940,3
6420,0.5,1100,2.5
6420,0.9,450,6
6420,0.9,600,5
6420,0.9,650,5
6420,0.9,940,4
6420,0.9,1100,3.5
6420,1,450,8
6420,1,600,6
6420,1,650,6
6420,1,940,5
6420,1,1100,4
6420,2,450,10
6420,2,600,8
6420,2,650,8
6420,2,940,6
6420,2,1100,6
6420,3,450,12
6420,3,600,10
6420,3,650,10
6420,3,940,8
6420,3,1100,8
6430,0.1,450,2
6430,0.1,600,2
6430,0.1,650,2
6430,0.1,940,2
6430,0.1,1100,2
6430,0.5,450,4
6430,0.5,600,3.5
6430,0.5,650,3.5
6430,0.5,940,3
6430,0.5,1100,2.5
6430,0.9,450,6
6430,0.9,600,5
6430,0.9,650,5
6430,0.9,940,4
6430,0.9,1100,3.5
6430,1,450,8
6430,1,600,6
6430,1,650,6
6430,1,940,5
6430,1,1100,4
6430,2,450,10
6430,2,600,8
6430,2,650,8
6430,2,940,6
6430,2,1100,6
6430,3,450,12
6430,3,600,10
6430,3,650,10
6430,3,940,8
6430,3,1100,8
6440,0.1,450,2
6440,0.1,600,2
6440,0.1,650,2
6440,0.1,940,2
6440,0.1,1100,2
6440,0.5,450,4
6440,0.5,600,3.5
6440,0.5,650,3.5
6440,0.5,940,3
6440,0.5,1100,2.5
6440,0.9,450,6
6440,0.9,600,5
6440,0.9,650,5
6440,0.9,940,4
6440,0.9,1100,3.5
6440,1,450,8
6440,1,600,6
6440,1,650,6
6440,1,940,5
6440,1,1100,4
6440,2,450,10
6440,2,600,8
6440,2,650,8
6440,2,940,6
6440,2,1100,6
6440,3,450,12
6440,3,600,10
6440,3,650,10
6440,3,940,8
6440,3,1100,8
6450,0.1,450,2
6450,0.1,600,2
6450,0.1,650,2
6450,0.1,940,2
6450,0.1,1100,2
6450,0.5,450,4
6450,0.5,600,3.5
6450,0.5,650,3.5
6450,0.5,940,3
6450,0.5,1100,2.5
6450,0.9,450,6
6450,0.9,600,5
6450,0.9,650,5
6450,0.9,940,4
6450,0.9,1100,3.5
6450,1,450,8
6450,1,600,6
6450,1,650,6
6450,1,940,5
6450,1,1100,4
6450,2,450,10
6450,2,600,8
6450,2,650,8
6450,2,940,6
6450,2,1100,6
6450,3,450,12
6450,3,600,10
6450,3,650,10
6450,3,940,8
6450,3,1100,8
6460,0.1,450,2
6460,0.1,600,2
6460,0.1,650,2
6460,0.1,940,2
6460,0.1,1100,2
6460,0.5,450,4
6460,0.5,600,3.5
6460,0.5,650,3.5
6460,0.5,940,3
6460,0.5,1100,2.5
6460,0.9,450,6
6460,0.9,600,5
6460,0.9,650,5
6460,0.9,940,4
6460,0.9,1100,3.5
6460,1,450,8
6460,1,600,6
6460,1,650,6
6460,1,940,5
6460,1,1100,4
6460,2,450,10
6460,2,600,8
6460,2,650,8
6460,2,940,6
6460,2,1100,6
6460,3,450,12
6460,3,600,10
6460,3,650,10
6460,3,940,8
6460,3,1100,8
6470,0.1,450,2
6470,0.1,600,2
6470,0.1,650,2
6470,0.1,940,2
6470,0.1,1100,2
6470,0.5,450,4
6470,0.5,600,3.5
6470,0.5,650,3.5
6470,0.5,940,3
6470,0.5,1100,2.5
6470,0.9,450,6
6470,0.9,600,5
6470,0.9,650,5
6470,0.9,940,4
6470,0.9,1100,3.5
6470,1,450,8
6470,1,600,6
6470,1,650,6
6470,1,940,5
6470,1,1100,4
6470,2,450,10
6470,2,600,8
6470,2,650,8
6470,2,940,6
6470,2,1100,6
6470,3,450,12
6470,3,600,10
6470,3,650,10
6470,3,940,8
6470,3,1100,8
6480,0.1,450,2
6480,0.1,600,2
6480,0.1,650,2
6480,0.1,940,2
6480,0.1,1100,2
6480,0.5,450,4
6480,0.5,600,3.5
6480,0.5,650,3.5
6480,0.5,940,3
6480,0.5,1100,2.5
6480,0.9,450,6
6480,0.9,600,5
6480,0.9,650,5
6480,0.9,940,4
6480,0.9,1100,3.5
6480,1,450,8
6480,1,600,6
6480,1,650,6
6480,1,940,5
6480,1,1100,4
6480,2,450,10
6480,2,600,8
6480,2,650,8
6480,2,940,6
6480,2,1100,6
6480,3,450,12
6480,3,600,10
6480,3,650,10
6480,3,940,8
6480,3,1100,8
6490,0.1,450,2
6490,0.1,600,2
6490,0.1,650,2
6490,0.1,940,2
6490,0.1,1100,2
6490,0.5,450,4
6490,0.5,600,3.5
6490,0.5,650,3.5
6490,0.5,940,3
6490,0.5,1100,2.5
6490,0.9,450,6
6490,0.9,600,5
6490,0.9,650,5
6490,0.9,940,4
6490,0.9,1100,3.5
6490,1,450,8
6490,1,600,6
6490,1,650,6
6490,1,940,5
6490,1,1100,4
6490,2,450,10
6490,2,600,8
6490,2,650,8
6490,2,940,6
6490,2,1100,6
6490,3,450,12
6490,3,600,10
6490,3,650,10
6490,3,940,8
6490,3,1100,8
6500,0.1,450,2
6500,0.1,600,2
6500,0.1,650,2
6500,0.1,940,2
6500,0.1,1100,2
6500,0.5,450,4
6500,0.5,600,3.5
6500,0.5,650,3.5
6500,0.5,940,3
6500,0.5,1100,2.5
6500,0.9,450,6
6500,0.9,600,5
6500,0.9,650,5
6500,0.9,940,4
6500,0.9,1100,3.5
6500,1,450,8
6500,1,600,6
6500,1,650,6
6500,1,940,5
6500,1,1100,4
6500,2,450,10
6500,2,600,8
6500,2,650,8
6500,2,940,6
6500,2,1100,6
6500,3,450,12
6500,3,600,10
6500,3,650,10
6500,3,940,8
6500,3,1100,8
6510,0.1,450,2
6510,0.1,600,2
6510,0.1,650,2
6510,0.1,940,2
6510,0.1,1100,2
6510,0.5,450,4
6510,0.5,600,3.5
6510,0.5,650,3.5
6510,0.5,940,3
6510,0.5,1100,2.5
6510,0.9,450,6
6510,0.9,600,5
6510,0.9,650,5
6510,0.9,940,4
6510,0.9,1100,3.5
6510,1,450,8
6510,1,600,6
6510,1,650,6
6510,1,940,5
6510,1,1100,4
6510,2,450,10
6510,2,600,8
6510,2,650,8
6510,2,940,6
6510,2,1100,6
6510,3,450,12
6510,3,600,10
6510,3,650,10
6510,3,940,8
6510,3,1100,8
6520,0.1,450,2
6520,0.1,600,2
6520,0.1,650,2
6520,0.1,940,2
6520,0.1,1100,2
6520,0.5,450,4
6520,0.5,600,3.5
6520,0.5,650,3.5
6520,0.5,940,3
6520,0.5,1100,2.5
6520,0.9,450,6
6520,0.9,600,5
6520,0.9,650,5
6520,0.9,940,4
6520,0.9,1100,3.5
6520,1,450,8
6520,1,600,6
6520,1,650,6
6520,1,940,5
6520,1,1100,4
6520,2,450,10
6520,2,600,8
6520,2,650,8
6520,2,940,6
6520,2,1100,6
6520,3,450,12
6520,3,600,10
6520,3,650,10
6520,3,940,8
6520,3,1100,8
6530,0.1,450,2
6530,0.1,600,2
6530,0.1,650,2
6530,0.1,940,2
6530,0.1,1100,2
6530,0.5,450,4
6530,0.5,600,3.5
6530,0.5,650,3.5
6530,0.5,940,3
6530,0.5,1100,2.5
6530,0.9,450,6
6530,0.9,600,5
6530,0.9,650,5
6530,0.9,940,4
6530,0.9,1100,3.5
6530,1,450,8
6530,1,600,6
6530,1,650,6
6530,1,940,5
6530,1,1100,4
6530,2,450,10
6530,2,600,8
6530,2,650,8
6530,2,940,6
6530,2,1100,6
6530,3,450,12
6530,3,600,10
6530,3,650,10
6530,3,940,8
6530,3,1100,8
6540,0.1,450,2
6540,0.1,600,2
6540,0.1,650,2
6540,0.1,940,2
6540,0.1,1100,2
6540,0.5,450,4
6540,0.5,600,3.5
6540,0.5,650,3.5
6540,0.5,940,3
6540,0.5,1100,3
6540,0.9,450,6
6540,0.9,600,5
6540,0.9,650,5
6540,0.9,940,4
6540,0.9,1100,3.5
6540,1,450,8
6540,1,600,6
6540,1,650,6
6540,1,940,5
6540,1,1100,4
6540,2,450,10
6540,2,600,8
6540,2,650,8
6540,2,940,6
6540,2,1100,6
6540,3,450,12
6540,3,600,10
6540,3,650,10
6540,3,940,8
6540,3,1100,8
6550,0.1,450,2
6550,0.1,600,2
6550,0.1,650,2
6550,0.1,940,2
6550,0.1,1100,2
6550,0.5,450,4
6550,0.5,600,3.5
6550,0.5,650,3.5
6550,0.5,940,3
6550,0.5,1100,3
6550,0.9,450,6
6550,0.9,600,5
6550,0.9,650,5
6550,0.9,940,4
6550,0.9,1100,3.5
6550,1,450,8
6550,1,600,6
6550,1,650,6
6550,1,940,5
6550,1,1100,4
6550,2,450,10
6550,2,600,8
6550,2,650,8
6550,2,940,6
6550,2,1100,6
6550,3,450,12
6550,3,600,10
6550,3,650,10
6550,3,940,8
6550,3,1100,8
6560,0.1,450,2
6560,0.1,600,2
6560,0.1,650,2
6560,0.1,940,2
6560,0.1,1100,2
6560,0.5,450,4
6560,0.5,600,3.5
6560,0.5,650,3.5
6560,0.5,940,3
6560,0.5,1100,3
6560,0.9,450,6
6560,0.9,600,5
6560,0.9,650,5
6560,0.9,940,4
6560,0.9,1100,3.5
6560,1,450,8
6560,1,600,6
6560,1,650,6
6560,1,940,5
6560,1,1100,4
6560,2,450,10
6560,2,600,8
6560,2,650,8
6560,2,940,6
6560,2,1100,6
6560,3,450,12
6560,3,600,10
6560,3,650,10
6560,3,940,8
6560,3,1100,8
6570,0.1,450,2
6570,0.1,600,2
6570,0.1,650,2
6570,0.1,940,2
6570,0.1,1100,2
6570,0.5,450,4
6570,0.5,600,3.5
6570,0.5,650,3.5
6570,0.5,940,3
6570,0.5,1100,3
6570,0.9,450,6
6570,0.9,600,5
6570,0.9,650,5
6570,0.9,940,4
6570,0.9,1100,3.5
6570,1,450,8
6570,1,600,6
6570,1,650,6
6570,1,940,5
6570,1,1100,4
6570,2,450,10
6570,2,600,8
6570,2,650,8
6570,2,940,6
6570,2,1100,6
6570,3,450,12
6570,3,600,10
6570,3,650,10
6570,3,940,8
6570,3,1100,8
6580,0.1,450,2
6580,0.1,600,2
6580,0.1,650,2
6580,0.1,940,2
6580,0.1,1100,2
6580,0.5,450,4
6580,0.5,600,3.5
6580,0.5,650,3.5
6580,0.5,940,3
6580,0.5,1100,3
6580,0.9,450,6
6580,0.9,600,5
6580,0.9,650,5
6580,0.9,940,4
6580,0.9,1100,3.5
6580,1,450,8
6580,1,600,6
6580,1,650,6
6580,1,940,5
6580,1,1100,4
6580,2,450,10
6580,2,600,8
6580,2,650,8
6580,2,940,6
6580,2,1100,6
6580,3,450,12
6580,3,600,10
6580,3,650,10
6580,3,940,8
6580,3,1100,8
6590,0.1,450,2
6590,0.1,600,2
6590,0.1,650,2
6590,0.1,940,2
6590,0.1,1100,2
6590,0.5,450,4
6590,0.5,600,3.5
6590,0.5,650,3.5
6590,0.5,940,3
6590,0.5,1100,3
6590,0.9,450,6
6590,0.9,600,5
6590,0.9,650,5
6590,0.9,940,4
6590,0.9,1100,3.5
6590,1,450,8
6590,1,600,6
6590,1,650,6
6590,1,940,5
6590,1,1100,4
6590,2,450,10
6590,2,600,8
6590,2,650,8
6590,2,940,6
6590,2,1100,6
6590,3,450,12
6590,3,600,10
6590,3,650,10
6590,3,940,8
6590,3,1100,8
6600,0.1,450,2
6600,0.1,600,2
6600,0.1,650,2
6600,0.1,940,2
6600,0.1,1100,2
6600,0.5,450,4
6600,0.5,600,3.5
6600,0.5,650,3.5
6600,0.5,940,3
6600,0.5,1100,3
6600,0.9,450,6
6600,0.9,600,5
6600,0.9,650,5
6600,0.9,940,4
6600,0.9,1100,3.5
6600,1,450,8
6600,1,600,6
6600,1,650,6
6600,1,940,5
6600,1,1100,4
6600,2,450,10
6600,2,600,8
6600,2,650,8
6600,2,940,6
6600,2,1100,6
6600,3,450,12
6600,3,600,10
6600,3,650,10
6600,3,940,8
6600,3,1100,8
6610,0.1,450,2
6610,0.1,600,2
6610,0.1,650,2
6610,0.1,940,2
6610,0.1,1100,2
6610,0.5,450,4
6610,0.5,600,3.5
6610,0.5,650,3.5
6610,0.5,940,3
6610,0.5,1100,3
6610,0.9,450,6
6610,0.9,600,5
6610,0.9,650,5
6610,0.9,940,4
6610,0.9,1100,3.5
6610,1,450,8
6610,1,600,6
6610,1,650,6
6610,1,940,5
6610,1,1100,4
6610,2,450,10
6610,2,600,8
6610,2,650,8
6610,2,940,6
6610,2,1100,6
6610,3,450,12
6610,3,600,10
6610,3,650,10
6610,3,940,8
6610,3,1100,8
6620,0.1,450,2
6620,0.1,600,2
6620,0.1,650,2
6620,0.1,940,2
6620,0.1,1100,2
6620,0.5,450,4
6620,0.5,600,3.5
6620,0.5,650,3.5
6620,0.5,940,3
6620,0.5,1100,3
6620,0.9,450,6
6620,0.9,600,5
6620,0.9,650,5
6620,0.9,940,4
6620,0.9,1100,3.5
6620,1,450,8
6620,1,600,6
6620,1,650,6
6620,1,940,5
6620,1,1100,4
6620,2,450,10
6620,2,600,8
6620,2,650,8
6620,2,940,6
6620,2,1100,6
6620,3,450,12
6620,3,600,10
6620,3,650,10
6620,3,940,8
6620,3,1100,8
6630,0.1,450,2
6630,0.1,600,2
6630,0.1,650,2
6630,0.1,940,2
6630,0.1,1100,2
6630,0.5,450,4
6630,0.5,600,4
6630,0.5,650,3.5
6630,0.5,940,3
6630,0.5,1100,3
6630,0.9,450,6
6630,0.9,600,5
6630,0.9,650,5
6630,0.9,940,4
6630,0.9,1100,3.5
6630,1,450,8
6630,1,600,6
6630,1,650,6
6630,1,940,5
6630,1,1100,4
6630,2,450,10
6630,2,600,8
6630,2,650,8
6630,2,940,6
6630,2,1100,6
6630,3,450,12
6630,3,600,10
6630,3,650,10
6630,3,940,8
6630,3,1100,8
6640,0.1,450,2
6640,0.1,600,2
6640,0.1,650,2
6640,0.1,940,2
6640,0.1,1100,2
6640,0.5,450,4
6640,0.5,600,4
6640,0.5,650,3.5
6640,0.5,940,3
6640,0.5,1100,3
6640,0.9,450,6
6640,0.9,600,5
6640,0.9,650,5
6640,0.9,940,4
6640,0.9,1100,3.5
6640,1,450,8
6640,1,600,6
6640,1,650,6
6640,1,940,5
6640,1,1100,4
6640,2,450,10
6640,2,600,8
6640,2,650,8
6640,2,940,6
6640,2,1100,6
6640,3,450,12
6640,3,600,10
6640,3,650,10
6640,3,940,8
6640,3,1100,8
6650,0.1,450,2
6650,0.1,600,2
6650,0.1,650,2
6650,0.1,940,2
6650,0.1,1100,2
6650,0.5,450,4
6650,0.5,600,4
6650,0.5,650,3.5
6650,0.5,940,3
6650,0.5,1100,3
6650,0.9,450,6
6650,0.9,600,5
6650,0.9,650,5
6650,0.9,940,4
6650,0.9,1100,3.5
6650,1,450,8
6650,1,600,6
6650,1,650,6
6650,1,940,5
6650,1,1100,4
6650,2,450,10
6650,2,600,8
6650,2,650,8
6650,2,940,8
6650,2,1100,6
6650,3,450,12
6650,3,600,10
6650,3,650,10
6650,3,940,8
6650,3,1100,8
6660,0.1,450,2
6660,0.1,600,2
6660,0.1,650,2
6660,0.1,940,2
6660,0.1,1100,2
6660,0.5,450,4
6660,0.5,600,4
6660,0.5,650,3.5
6660,0.5,940,3
6660,0.5,1100,3
6660,0.9,450,6
6660,0.9,600,5
6660,0.9,650,5
6660,0.9,940,4
6660,0.9,1100,3.5
6660,1,450,8
6660,1,600,6
6660,1,650,6
6660,1,940,5
6660,1,1100,4
6660,2,450,10
6660,2,600,8
6660,2,650,8
6660,2,940,8
6660,2,1100,6
6660,3,450,12
6660,3,600,10
6660,3,650,10
6660,3,940,8
6660,3,1100,8
6670,0.1,450,2
6670,0.1,600,2
6670,0.1,650,2
6670,0.1,940,2
6670,0.1,1100,2
6670,0.5,450,4
6670,0.5,600,4
6670,0.5,650,3.5
6670,0.5,940,3
6670,0.5,1100,3
6670,0.9,450,6
6670,0.9,600,5
6670,0.9,650,5
6670,0.9,940,4
6670,0.9,1100,3.5
6670,1,450,8
6670,1,600,6
6670,1,650,6
6670,1,940,5
6670,1,1100,4
6670,2,450,10
6670,2,600,8
6670,2,650,8
6670,2,940,8
6670,2,1100,6
6670,3,450,12
6670,3,600,10
6670,3,650,10
6670,3,940,8
6670,3,1100,8
6680,0.1,450,2
6680,0.1,600,2
6680,0.1,650,2
6680,0.1,940,2
6680,0.1,1100,2
6680,0.5,450,4
6680,0.5,600,4
6680,0.5,650,3.5
6680,0.5,940,3
6680,0.5,1100,3
6680,0.9,450,6
6680,0.9,600,5
6680,0.9,650,5
6680,0.9,940,4
6680,0.9,1100,3.5
6680,1,450,8
6680,1,600,6
6680,1,650,6
6680,1,940,5
6680,1,1100,4
6680,2,450,10
6680,2,600,8
6680,2,650,8
6680,2,940,8
6680,2,1100,6
6680,3,450,12
6680,3,600,10
6680,3,650,10
6680,3,940,8
6680,3,1100,8
6690,0.1,450,2
6690,0.1,600,2
6690,0.1,650,2
6690,0.1,940,2
6690,0.1,1100,2
6690,0.5,450,4
6690,0.5,600,4
6690,0.5,650,3.5
6690,0.5,940,3
6690,0.5,1100,3
6690,0.9,450,6
6690,0.9,600,5
6690,0.9,650,5
6690,0.9,940,4
6690,0.9,1100,3.5
6690,1,450,8
6690,1,600,6
6690,1,650,6
6690,1,940,5
6690,1,1100,4
6690,2,450,10
6690,2,600,8
6690,2,650,8
6690,2,940,8
6690,2,1100,6
6690,3,450,12
6690,3,600,10
6690,3,650,10
6690,3,940,8
6690,3,1100,8
6700,0.1,450,2
6700,0.1,600,2
6700,0.1,650,2
6700,0.1,940,2
6700,0.1,1100,2
6700,0.5,450,4
6700,0.5,600,4
6700,0.5,650,3.5
6700,0.5,940,3
6700,0.5,1100,3
6700,0.9,450,6
6700,0.9,600,5
6700,0.9,650,5
6700,0.9,940,4
6700,0.9,1100,3.5
6700,1,450,8
6700,1,600,6
6700,1,650,6
6700,1,940,5
6700,1,1100,4
6700,2,450,10
6700,2,600,8
6700,2,650,8
6700,2,940,8
6700,2,1100,6
6700,3,450,12
6700,3,600,10
6700,3,650,10
6700,3,940,8
6700,3,1100,8
6710,0.1,450,2
6710,0.1,600,2
6710,0.1,650,2
6710,0.1,940,2
6710,0.1,1100,2
6710,0.5,450,4
6710,0.5,600,4
6710,0.5,650,3.5
6710,0.5,940,3
6710,0.5,1100,3
6710,0.9,450,6
6710,0.9,600,5
6710,0.9,650,5
6710,0.9,940,4
6710,0.9,1100,3.5
6710,1,450,8
6710,1,600,6
6710,1,650,6
6710,1,940,5
6710,1,1100,4
6710,2,450,10
6710,2,600,8
6710,2,650,8
6710,2,940,8
6710,2,1100,6
6710,3,450,12
6710,3,600,10
6710,3,650,10
6710,3,940,8
6710,3,1100,8
6720,0.1,450,2
6720,0.1,600,2
6720,0.1,650,2
6720,0.1,940,2
6720,0.1,1100,2
6720,0.5,450,4
6720,0.5,600,4
6720,0.5,650,3.5
6720,0.5,940,3
6720,0.5,1100,3
6720,0.9,450,6
6720,0.9,600,5
6720,0.9,650,5
6720,0.9,940,4
6720,0.9,1100,3.5
6720,1,450,8
6720,1,600,6
6720,1,650,6
6720,1,940,5
6720,1,1100,4
6720,2,450,10
6720,2,600,8
6720,2,650,8
6720,2,940,8
6720,2,1100,6
6720,3,450,12
6720,3,600,10
6720,3,650,10
6720,3,940,8
6720,3,1100,8
6730,0.1,450,2
6730,0.1,600,2
6730,0.1,650,2
6730,0.1,940,2
6730,0.1,1100,2
6730,0.5,450,4
6730,0.5,600,4
6730,0.5,650,3.5
6730,0.5,940,3
6730,0.5,1100,3
6730,0.9,450,6
6730,0.9,600,5
6730,0.9,650,5
6730,0.9,940,4
6730,0.9,1100,3.5
6730,1,450,8
6730,1,600,6
6730,1,650,6
6730,1,940,5
6730,1,1100,4
6730,2,450,10
6730,2,600,8
6730,2,650,8
6730,2,940,8
6730,2,1100,6
6730,3,450,12
6730,3,600,10
6730,3,650,10
6730,3,940,8
6730,3,1100,8
6740,0.1,450,2
6740,0.1,600,2
6740,0.1,650,2
6740,0.1,940,2
6740,0.1,1100,2
6740,0.5,450,4
6740,0.5,600,4
6740,0.5,650,3.5
6740,0.5,940,3
6740,0.5,1100,3
6740,0.9,450,6
6740,0.9,600,5
6740,0.9,650,5
6740,0.9,940,4
6740,0.9,1100,3.5
